year,income_median,fee_public,fee_private,aff_public,aff_private,aff_public_frozen,aff_public_change,aff_private_change,income_change_pct,fee_change_pct
2012.0,3626,9285.402332302023,103530.53403725893,0.21339865628566884,2.3793559026764783,0.25805914564843135,,,,
2014.0,4585,9734.8152138527,108541.4052914106,0.176932301233237,1.972762727942759,0.20408341594791973,-0.03646635505243184,-0.40659317473371925,26.44787644787645,4.839993631587314
2016.0,5228,10184.967261326983,113560.51811012503,0.1623464559635135,1.810133226697989,0.1789828733973244,-0.014585845269723507,-0.16262950124477005,14.023991275899682,4.6241457858769985
2019.0,5873,10616.640160711187,118373.59181477073,0.15064192293420722,1.6796298288037166,0.15932614713454998,-0.011704533029306269,-0.13050339789427245,12.337413925019124,4.238333696204366
2020.0,5209,10723.819219633635,119568.6186763694,0.17155914794320143,1.9128530536310455,0.17963571935519523,0.020917225008994206,0.23322322482732893,-11.305976502639192,1.0095383972707594
2022.0,6338,10856.869085882192,121052.10029766432,0.14274835760337373,1.5916180222160556,0.14763686685408836,-0.028810790339827697,-0.3212350314149899,21.674025724707246,1.2406947890818865
